"site","zone","transect","plot","dist.on.transect","ID","treatment","herb.treat","tussock.treat","organic.depth","non.vascular","moss","lichen","mineral","organic","rock","shrub","excrement","forb","graminoid","vegetation..sum.of.shrub..gram..forb.","litter","other","total","nat.seedling.sp.y0","nat.seedling.count.y0","nat.seedling.sp.y1","nat.seedling.count.y1","nat.seedling.sp.y2","nat.seedling.count.y2","exp.seedling.sp","exp.seedling.count.y1","exp.seedling.count.y2","exp.seedling.count.y3","exp.seedling.dead","exp.seedling.missing","dead.yr.1","germ.y1","surv.yr1","germ.y2","surv.yr2","dead.yr2","surv.seedlings.yr2","tot.surv.yr2","germ.y3","surv.yr3","utm.zone","easting","northing","plot.photo","scar.photo","date.seeded","date.counted.yr1","date.counted.yr2","date.counted.yr3","comment","provenance","start.year","exp.duration","subplot"
"Davos","T",NA,"p122",NA,"ID346","SS","ex","",20,55,50,5,0,NA,0,NA,NA,NA,NA,"40",5,NA,100,NA,0,NA,0,NA,0,"Picea abies",7,3,0,NA,NA,NA,7,3,4,0,NA,3,3,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p122_20130716"
"Davos","T",NA,"p122",NA,"ID347","SS","nonex","",20,85,80,5,0,NA,0,NA,NA,NA,NA,"40",5,NA,130,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p122_20130716"
"Davos","T",NA,"p122",NA,"ID348","SS","ex","",20,70,70,0,0,NA,0,NA,NA,NA,NA,"60",15,NA,145,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p122_20130716"
"Davos","T",NA,"p122",NA,"ID349","SS","nonex","",20,90,90,0,0,NA,0,NA,NA,NA,NA,"40",5,NA,135,NA,0,NA,0,NA,0,"Larix decidua",0,1,1,NA,NA,NA,0,1,1,0,NA,1,1,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p122_20140625"
"Davos","T",NA,"p122",NA,"ID350","SS","ex","",20,70,60,10,0,NA,0,NA,NA,NA,NA,"80",10,NA,160,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p122_20140625"
"Davos","T",NA,"p122",NA,"ID351","SS","nonex","",20,90,90,0,0,NA,0,NA,NA,NA,NA,"40",10,NA,140,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p122_20130716"
"Davos","T",NA,"p122",NA,"ID352","SS","ex","",20,80,80,0,0,NA,0,NA,NA,NA,NA,"70",10,NA,160,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p122_20130716"
"Davos","T",NA,"p123",NA,"ID353","CN","nonex","",20,70,70,0,0,NA,0,NA,NA,NA,NA,"40",5,NA,115,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID354","CN","ex","",20,80,80,0,0,NA,0,NA,NA,NA,NA,"50",15,NA,145,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID355","CN","nonex","",20,70,60,10,0,NA,0,NA,NA,NA,NA,"80",10,NA,160,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID356","CN","ex","",20,55,40,15,0,NA,0,NA,NA,NA,NA,"80",20,NA,155,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID357","CN","nonex","",20,65,50,15,0,NA,0,NA,NA,NA,NA,"60",20,NA,145,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID358","CN","ex","",20,90,90,0,0,NA,0,NA,NA,NA,NA,"40",10,NA,140,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID359","CN","nonex","",20,80,80,0,0,NA,0,NA,NA,NA,NA,"40",15,NA,135,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID360","CN","ex","",20,70,70,0,0,NA,0,NA,NA,NA,NA,"50",15,NA,135,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID361","CN","nonex","",20,40,40,0,0,NA,0,NA,NA,NA,NA,"70",20,NA,130,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID362","CN","ex","",20,65,60,5,0,NA,0,NA,NA,NA,NA,"70",10,NA,145,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID363","CN","nonex","",20,80,60,20,0,NA,0,NA,NA,NA,NA,"60",15,NA,155,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID364","CN","ex","",20,85,60,25,0,NA,0,NA,NA,NA,NA,"60",20,NA,165,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID365","CN","nonex","",20,85,70,15,0,NA,0,NA,NA,NA,NA,"50",10,NA,145,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID366","CN","ex","",20,65,60,5,0,NA,0,NA,NA,NA,NA,"60",20,NA,145,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID367","CN","nonex","",20,70,70,0,0,NA,0,NA,NA,NA,NA,"40",25,NA,135,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p123_20140306"
"Davos","T",NA,"p123",NA,"ID368","CN","ex","",20,80,80,0,0,NA,0,NA,NA,NA,NA,"50",20,NA,150,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p123_20140306"
"Davos","T",NA,"p124",NA,"ID369","CN","ex","",20,90,70,20,0,NA,0,NA,NA,NA,NA,"25",15,NA,130,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID370","CN","nonex","",20,100,60,40,0,NA,0,NA,NA,NA,NA,"30",5,NA,135,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID371","CN","ex","",20,90,10,80,0,NA,0,NA,NA,NA,NA,"40",10,NA,140,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID372","CN","nonex","",20,90,40,50,0,NA,0,NA,NA,NA,NA,"30",10,NA,130,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID373","CN","ex","",20,95,80,15,0,NA,0,NA,NA,NA,NA,"25",5,NA,125,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID374","CN","nonex","",20,95,90,5,0,NA,0,NA,NA,NA,NA,"25",5,NA,125,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID375","CN","ex","",20,80,80,0,0,NA,0,NA,NA,NA,NA,"30",10,NA,120,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID376","CN","nonex","",20,80,80,0,0,NA,0,NA,NA,NA,NA,"40",10,NA,130,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID377","CN","ex","",20,80,80,0,0,NA,0,NA,NA,NA,NA,"40",10,NA,130,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID378","CN","nonex","",20,100,70,30,0,NA,0,NA,NA,NA,NA,"30",5,NA,135,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID379","CN","ex","",20,90,60,30,0,NA,0,NA,NA,NA,NA,"30",15,NA,135,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID380","CN","nonex","",20,80,60,20,0,NA,0,NA,NA,NA,NA,"40",10,NA,130,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID381","CN","ex","",20,100,90,10,0,NA,0,NA,NA,NA,NA,"25",5,NA,130,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID382","CN","nonex","",20,95,75,20,0,NA,0,NA,NA,NA,NA,"50",10,NA,155,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID383","CN","ex","",20,85,80,5,0,NA,0,NA,NA,NA,NA,"40",15,NA,140,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p124_20140306"
"Davos","T",NA,"p124",NA,"ID384","CN","nonex","",20,90,70,20,0,NA,0,NA,NA,NA,NA,"50",10,NA,150,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140306","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p124_20140306"
"Davos","T",NA,"p125",NA,"ID385","SD","ex","",20,90,70,20,0,NA,0,NA,NA,NA,NA,"20",10,NA,120,NA,0,NA,0,NA,0,"Larix decidua",12,0,0,NA,NA,NA,12,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p125_20130716"
"Davos","T",NA,"p125",NA,"ID386","SD","nonex","",20,85,70,15,0,NA,0,NA,NA,NA,NA,"15",10,NA,110,NA,0,NA,0,NA,0,"Larix decidua",7,0,0,NA,NA,NA,7,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p125_20130716"
"Davos","T",NA,"p125",NA,"ID387","SD","ex","",20,55,50,5,0,NA,0,NA,NA,NA,NA,"40",40,NA,135,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p125_20130716"
"Davos","T",NA,"p125",NA,"ID388","SD","nonex","",20,40,30,10,0,NA,0,NA,NA,NA,NA,"60",50,NA,150,NA,0,NA,0,NA,0,"Picea abies",4,1,0,NA,NA,NA,4,1,1,0,NA,1,1,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p125_20130716"
"Davos","T",NA,"p125",NA,"ID389","SD","ex","",20,80,70,10,0,NA,0,NA,NA,NA,NA,"30",10,NA,120,NA,0,NA,0,NA,0,"Larix decidua",1,0,0,NA,NA,NA,1,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p125_20130716"
"Davos","T",NA,"p125",NA,"ID390","SD","nonex","",20,80,70,10,0,NA,0,NA,NA,NA,NA,"70",5,NA,155,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p125_20130716"
"Davos","T",NA,"p125",NA,"ID391","SD","ex","",20,70,30,40,0,NA,0,NA,NA,NA,NA,"70",10,NA,150,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p125_20140625"
"Davos","T",NA,"p125",NA,"ID392","SD","nonex","",20,100,90,10,0,NA,0,NA,NA,NA,NA,"40",5,NA,145,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p125_20140625"
"Davos","T",NA,"p125",NA,"ID393","SD","ex","",20,80,40,40,0,NA,0,NA,NA,NA,NA,"30",10,NA,120,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p125_20140625"
"Davos","T",NA,"p125",NA,"ID394","SD","nonex","",20,85,60,25,0,NA,0,NA,NA,NA,NA,"30",5,NA,120,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p125_20140625"
"Davos","T",NA,"p125",NA,"ID395","SD","ex","",20,75,70,5,0,NA,0,NA,NA,NA,NA,"30",10,NA,115,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p125_20140625"
"Davos","T",NA,"p125",NA,"ID396","SD","nonex","",20,45,30,15,0,NA,0,NA,NA,NA,NA,"40",15,NA,100,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p125_20140625"
"Davos","T",NA,"p125",NA,"ID397","SD","ex","",20,95,90,5,0,NA,0,NA,NA,NA,NA,"15",5,NA,115,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p125_20140625"
"Davos","T",NA,"p125",NA,"ID398","SD","nonex","",20,55,50,5,0,NA,0,NA,NA,NA,NA,"90",10,NA,155,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p125_20140625"
"Davos","T",NA,"p125",NA,"ID399","SD","ex","",20,100,70,30,0,NA,0,NA,NA,NA,NA,"80",15,NA,195,NA,0,NA,0,NA,0,"Picea abies",3,0,0,NA,NA,NA,3,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p125_20130716"
"Davos","T",NA,"p125",NA,"ID400","SD","nonex","",20,45,30,15,5,NA,0,NA,NA,NA,NA,"15",30,NA,95,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p125_20130716"
"Davos","T",NA,"p126",NA,"ID401","SS","nonex","",20,70,20,50,10,NA,5,NA,NA,NA,NA,"30",5,NA,120,NA,0,NA,0,NA,0,"Larix decidua",0,1,0,NA,NA,NA,0,1,1,0,NA,1,1,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p126_20140625"
"Davos","T",NA,"p126",NA,"ID402","SS","ex","",20,100,80,20,0,NA,0,NA,NA,NA,NA,"40",5,NA,145,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p126_20140625"
"Davos","T",NA,"p126",NA,"ID403","SS","nonex","",20,100,80,20,0,NA,0,NA,NA,NA,NA,"20",5,NA,125,NA,0,NA,0,NA,0,"Picea abies",18,7,7,NA,NA,NA,18,7,7,0,NA,7,7,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p126_20130716"
"Davos","T",NA,"p126",NA,"ID404","SS","ex","",20,45,40,5,0,NA,0,NA,NA,NA,NA,"80",5,NA,130,NA,0,NA,0,NA,0,"Picea abies",16,7,5,NA,NA,NA,16,7,7,0,NA,7,7,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p126_20130716"
"Davos","T",NA,"p126",NA,"ID405","SS","nonex","",20,55,50,5,0,NA,0,NA,NA,NA,NA,"80",5,NA,140,NA,0,NA,0,NA,0,"Picea abies",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p126_20140625"
"Davos","T",NA,"p126",NA,"ID406","SS","ex","",20,75,70,5,0,NA,0,NA,NA,NA,NA,"60",5,NA,140,NA,0,NA,0,NA,0,"Picea abies",0,3,3,NA,NA,NA,0,3,3,0,NA,3,3,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p126_20140625"
"Davos","T",NA,"p126",NA,"ID407","SS","nonex","",20,105,90,15,0,NA,0,NA,NA,NA,NA,"60",5,NA,170,NA,0,NA,0,NA,0,"Larix decidua",3,1,1,NA,NA,NA,3,1,2,0,NA,1,1,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p126_20130716"
"Davos","T",NA,"p126",NA,"ID408","SS","ex","",20,90,80,10,0,NA,0,NA,NA,NA,NA,"40",5,NA,135,NA,0,NA,0,NA,0,"Larix decidua",1,0,0,NA,NA,NA,1,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","high",2013,2,"p126_20130716"
"Davos","T",NA,"p126",NA,"ID409","SS","nonex","",20,90,60,30,0,NA,10,NA,NA,NA,NA,"40",5,NA,145,NA,0,NA,0,NA,0,"Picea abies",0,2,1,NA,NA,NA,0,2,2,0,NA,2,2,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p126_20140625"
"Davos","T",NA,"p126",NA,"ID410","SS","ex","",20,90,80,10,0,NA,0,NA,NA,NA,NA,"30",10,NA,130,NA,0,NA,0,NA,0,"Picea abies",0,2,2,NA,NA,NA,0,2,2,0,NA,2,2,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p126_20140625"
"Davos","T",NA,"p126",NA,"ID411","SS","nonex","",20,85,70,15,0,NA,0,NA,NA,NA,NA,"50",5,NA,140,NA,0,NA,0,NA,0,"Larix decidua",23,12,12,NA,NA,NA,23,12,13,0,NA,12,12,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p126_20130716"
"Davos","T",NA,"p126",NA,"ID412","SS","ex","",20,60,50,10,0,NA,0,NA,NA,NA,NA,"70",5,NA,135,NA,0,NA,0,NA,0,"Larix decidua",27,8,8,NA,NA,NA,27,8,10,0,NA,8,8,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p126_20130716"
"Davos","T",NA,"p126",NA,"ID413","SS","nonex","",20,70,60,10,0,NA,0,NA,NA,NA,NA,"60",5,NA,135,NA,0,NA,0,NA,0,"Picea abies",54,10,7,NA,NA,NA,54,10,15,0,NA,10,10,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p126_20130716"
"Davos","T",NA,"p126",NA,"ID414","SS","ex","",20,90,70,20,0,NA,0,NA,NA,NA,NA,"50",5,NA,145,NA,0,NA,0,NA,0,"Picea abies",47,11,9,NA,NA,NA,47,11,13,0,NA,11,11,NA,NA,"",NA,NA,"",NA,"20130716","28.10.2013","16.09.2014","29.09.2015","","low",2013,2,"p126_20130716"
"Davos","T",NA,"p126",NA,"ID415","SS","nonex","",20,75,70,5,0,NA,0,NA,NA,NA,NA,"50",15,NA,140,NA,0,NA,0,NA,0,"Larix decidua",0,9,6,NA,NA,NA,0,9,10,0,NA,9,9,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p126_20140625"
"Davos","T",NA,"p126",NA,"ID416","SS","ex","",20,85,80,5,0,NA,0,NA,NA,NA,NA,"50",10,NA,145,NA,0,NA,0,NA,0,"Larix decidua",0,7,4,NA,NA,NA,0,7,7,0,NA,7,7,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p126_20140625"
"Davos","T",NA,"p127",NA,"ID417","SD","nonex","",20,50,40,10,0,NA,0,NA,NA,NA,NA,"70",10,NA,130,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p127_20140625"
"Davos","T",NA,"p127",NA,"ID418","SD","ex","",20,70,50,20,0,NA,0,NA,NA,NA,NA,"50",5,NA,125,NA,0,NA,0,NA,0,"Larix decidua",0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","high",2014,2,"p127_20140625"
"Davos","T",NA,"p127",NA,"ID419","SD","nonex","",20,70,40,30,5,NA,0,NA,NA,NA,NA,"40",10,NA,125,NA,0,NA,0,NA,0,"Larix decidua",0,10,1,NA,NA,NA,0,10,10,0,NA,10,10,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p127_20140625"
"Davos","T",NA,"p127",NA,"ID420","SD","ex","",20,65,50,15,20,NA,0,NA,NA,NA,NA,"20",5,NA,110,NA,0,NA,0,NA,0,"Larix decidua",0,7,5,NA,NA,NA,0,7,7,0,NA,7,7,NA,NA,"",NA,NA,"",NA,"20140625","28.10.2013","16.09.2014","29.09.2015","","low",2014,2,"p127_20140625"
